Date,SPX
20-06-1997 00:00,898.7
23-06-1997 00:00,878.62
24-06-1997 00:00,896.34
25-06-1997 00:00,888.99
26-06-1997 00:00,883.68
27-06-1997 00:00,887.3
30-06-1997 00:00,885.14
01-07-1997 00:00,891.03
02-07-1997 00:00,904.03
03-07-1997 00:00,916.92
07-07-1997 00:00,912.2
08-07-1997 00:00,918.75
09-07-1997 00:00,907.54
10-07-1997 00:00,913.78
11-07-1997 00:00,916.68
14-07-1997 00:00,918.38
15-07-1997 00:00,925.76
16-07-1997 00:00,936.59
17-07-1997 00:00,931.61
18-07-1997 00:00,915.3
21-07-1997 00:00,912.94
22-07-1997 00:00,933.98
23-07-1997 00:00,936.56
24-07-1997 00:00,940.3
25-07-1997 00:00,938.79
28-07-1997 00:00,936.45
29-07-1997 00:00,942.29
30-07-1997 00:00,952.29
31-07-1997 00:00,954.31
01-08-1997 00:00,947.14
04-08-1997 00:00,950.3
05-08-1997 00:00,952.37
06-08-1997 00:00,960.32
07-08-1997 00:00,951.19
08-08-1997 00:00,933.54
11-08-1997 00:00,937
12-08-1997 00:00,926.53
13-08-1997 00:00,922.02
14-08-1997 00:00,924.77
15-08-1997 00:00,900.81
18-08-1997 00:00,912.49
19-08-1997 00:00,926.01
20-08-1997 00:00,939.35
21-08-1997 00:00,925.05
22-08-1997 00:00,923.54
25-08-1997 00:00,920.16
26-08-1997 00:00,913.02
27-08-1997 00:00,913.7
28-08-1997 00:00,903.67
29-08-1997 00:00,899.47
02-09-1997 00:00,927.58
03-09-1997 00:00,927.86
04-09-1997 00:00,930.87
05-09-1997 00:00,929.05
08-09-1997 00:00,931.2
09-09-1997 00:00,933.62
10-09-1997 00:00,919.03
11-09-1997 00:00,912.59
12-09-1997 00:00,923.91
15-09-1997 00:00,919.77
16-09-1997 00:00,945.64
17-09-1997 00:00,943
18-09-1997 00:00,947.29
19-09-1997 00:00,950.51
22-09-1997 00:00,955.43
23-09-1997 00:00,951.93
24-09-1997 00:00,944.48
25-09-1997 00:00,937.91
26-09-1997 00:00,945.22
29-09-1997 00:00,953.34
30-09-1997 00:00,947.28
01-10-1997 00:00,955.41
02-10-1997 00:00,960.46
03-10-1997 00:00,965.03
06-10-1997 00:00,972.69
07-10-1997 00:00,983.12
08-10-1997 00:00,973.84
09-10-1997 00:00,970.62
10-10-1997 00:00,966.98
13-10-1997 00:00,968.1
14-10-1997 00:00,970.28
15-10-1997 00:00,965.72
16-10-1997 00:00,955.25
17-10-1997 00:00,944.16
20-10-1997 00:00,955.61
21-10-1997 00:00,972.28
22-10-1997 00:00,968.49
23-10-1997 00:00,950.69
24-10-1997 00:00,941.64
27-10-1997 00:00,876.99
28-10-1997 00:00,921.85
29-10-1997 00:00,919.16
30-10-1997 00:00,903.68
31-10-1997 00:00,914.62
03-11-1997 00:00,938.99
04-11-1997 00:00,940.76
05-11-1997 00:00,942.76
06-11-1997 00:00,938.03
07-11-1997 00:00,927.51
10-11-1997 00:00,921.13
11-11-1997 00:00,923.78
12-11-1997 00:00,905.96
13-11-1997 00:00,916.66
14-11-1997 00:00,928.35
17-11-1997 00:00,946.2
18-11-1997 00:00,938.23
19-11-1997 00:00,944.59
20-11-1997 00:00,958.98
21-11-1997 00:00,963.09
24-11-1997 00:00,946.67
25-11-1997 00:00,950.82
26-11-1997 00:00,951.64
28-11-1997 00:00,955.4
01-12-1997 00:00,974.77
02-12-1997 00:00,971.68
03-12-1997 00:00,976.77
04-12-1997 00:00,973.1
05-12-1997 00:00,983.79
08-12-1997 00:00,982.37
09-12-1997 00:00,975.78
10-12-1997 00:00,969.79
11-12-1997 00:00,954.94
12-12-1997 00:00,953.39
15-12-1997 00:00,963.39
16-12-1997 00:00,968.04
17-12-1997 00:00,965.54
18-12-1997 00:00,955.3
19-12-1997 00:00,946.78
22-12-1997 00:00,953.7
23-12-1997 00:00,939.13
24-12-1997 00:00,932.7
26-12-1997 00:00,936.46
29-12-1997 00:00,953.35
30-12-1997 00:00,970.84
31-12-1997 00:00,970.43
02-01-1998 00:00,975.04
05-01-1998 00:00,977.07
06-01-1998 00:00,966.58
07-01-1998 00:00,964
08-01-1998 00:00,956.05
09-01-1998 00:00,927.69
12-01-1998 00:00,939.21
13-01-1998 00:00,952.12
14-01-1998 00:00,957.94
15-01-1998 00:00,950.73
16-01-1998 00:00,961.51
20-01-1998 00:00,978.6
21-01-1998 00:00,970.81
22-01-1998 00:00,963.04
23-01-1998 00:00,957.59
26-01-1998 00:00,956.95
27-01-1998 00:00,969.02
28-01-1998 00:00,977.46
29-01-1998 00:00,985.49
30-01-1998 00:00,980.28
02-02-1998 00:00,1001.27
03-02-1998 00:00,1006
04-02-1998 00:00,1006.9
05-02-1998 00:00,1003.54
06-02-1998 00:00,1012.46
09-02-1998 00:00,1010.74
10-02-1998 00:00,1019.01
11-02-1998 00:00,1020.01
12-02-1998 00:00,1024.14
13-02-1998 00:00,1020.09
17-02-1998 00:00,1022.76
18-02-1998 00:00,1032.08
19-02-1998 00:00,1028.28
20-02-1998 00:00,1034.21
23-02-1998 00:00,1038.14
24-02-1998 00:00,1030.56
25-02-1998 00:00,1042.9
26-02-1998 00:00,1048.67
27-02-1998 00:00,1049.34
02-03-1998 00:00,1047.7
03-03-1998 00:00,1052.02
04-03-1998 00:00,1047.33
05-03-1998 00:00,1035.05
06-03-1998 00:00,1055.69
09-03-1998 00:00,1052.31
10-03-1998 00:00,1064.25
11-03-1998 00:00,1068.47
12-03-1998 00:00,1069.92
13-03-1998 00:00,1068.61
16-03-1998 00:00,1079.27
17-03-1998 00:00,1080.45
18-03-1998 00:00,1085.52
19-03-1998 00:00,1089.74
20-03-1998 00:00,1099.16
23-03-1998 00:00,1095.55
24-03-1998 00:00,1105.65
25-03-1998 00:00,1101.93
26-03-1998 00:00,1100.8
27-03-1998 00:00,1095.44
30-03-1998 00:00,1093.6
31-03-1998 00:00,1101.75
01-04-1998 00:00,1108.15
02-04-1998 00:00,1120.01
03-04-1998 00:00,1122.7
06-04-1998 00:00,1121.38
07-04-1998 00:00,1109.55
08-04-1998 00:00,1101.65
09-04-1998 00:00,1110.67
13-04-1998 00:00,1109.69
14-04-1998 00:00,1115.75
15-04-1998 00:00,1119.32
16-04-1998 00:00,1108.17
17-04-1998 00:00,1122.72
20-04-1998 00:00,1123.65
21-04-1998 00:00,1126.67
22-04-1998 00:00,1130.54
23-04-1998 00:00,1119.58
24-04-1998 00:00,1107.9
27-04-1998 00:00,1086.54
28-04-1998 00:00,1085.11
29-04-1998 00:00,1094.62
30-04-1998 00:00,1111.75
01-05-1998 00:00,1121
04-05-1998 00:00,1122.07
05-05-1998 00:00,1115.5
06-05-1998 00:00,1104.92
07-05-1998 00:00,1095.14
08-05-1998 00:00,1108.14
11-05-1998 00:00,1106.64
12-05-1998 00:00,1115.79
13-05-1998 00:00,1118.86
14-05-1998 00:00,1117.37
15-05-1998 00:00,1108.73
18-05-1998 00:00,1105.82
19-05-1998 00:00,1109.52
20-05-1998 00:00,1119.06
21-05-1998 00:00,1114.64
22-05-1998 00:00,1110.47
26-05-1998 00:00,1094.02
27-05-1998 00:00,1092.23
28-05-1998 00:00,1097.6
29-05-1998 00:00,1090.82
01-06-1998 00:00,1090.98
02-06-1998 00:00,1093.22
03-06-1998 00:00,1082.73
04-06-1998 00:00,1094.83
05-06-1998 00:00,1113.86
08-06-1998 00:00,1115.72
09-06-1998 00:00,1118.41
10-06-1998 00:00,1112.28
11-06-1998 00:00,1094.58
12-06-1998 00:00,1098.84
15-06-1998 00:00,1077.01
16-06-1998 00:00,1087.59
17-06-1998 00:00,1107.11
18-06-1998 00:00,1106.37
19-06-1998 00:00,1100.65
22-06-1998 00:00,1103.21
23-06-1998 00:00,1119.49
24-06-1998 00:00,1132.88
25-06-1998 00:00,1129.28
26-06-1998 00:00,1133.2
29-06-1998 00:00,1138.49
30-06-1998 00:00,1133.84
01-07-1998 00:00,1148.56
02-07-1998 00:00,1146.42
06-07-1998 00:00,1157.33
07-07-1998 00:00,1154.66
08-07-1998 00:00,1166.38
09-07-1998 00:00,1158.56
10-07-1998 00:00,1164.33
13-07-1998 00:00,1165.19
14-07-1998 00:00,1177.58
15-07-1998 00:00,1174.81
16-07-1998 00:00,1183.99
17-07-1998 00:00,1186.75
20-07-1998 00:00,1184.1
21-07-1998 00:00,1165.07
22-07-1998 00:00,1164.08
23-07-1998 00:00,1139.75
24-07-1998 00:00,1140.8
27-07-1998 00:00,1147.27
28-07-1998 00:00,1130.24
29-07-1998 00:00,1125.21
30-07-1998 00:00,1142.95
31-07-1998 00:00,1120.67
03-08-1998 00:00,1112.44
04-08-1998 00:00,1072.12
05-08-1998 00:00,1081.43
06-08-1998 00:00,1089.63
07-08-1998 00:00,1089.45
10-08-1998 00:00,1083.14
11-08-1998 00:00,1068.98
12-08-1998 00:00,1084.22
13-08-1998 00:00,1074.91
14-08-1998 00:00,1062.75
17-08-1998 00:00,1083.67
18-08-1998 00:00,1101.2
19-08-1998 00:00,1098.06
20-08-1998 00:00,1091.6
21-08-1998 00:00,1081.24
24-08-1998 00:00,1088.14
25-08-1998 00:00,1092.85
26-08-1998 00:00,1084.19
27-08-1998 00:00,1042.59
28-08-1998 00:00,1027.14
31-08-1998 00:00,957.28
01-09-1998 00:00,994.26
02-09-1998 00:00,990.48
03-09-1998 00:00,982.26
04-09-1998 00:00,973.89
08-09-1998 00:00,1023.46
09-09-1998 00:00,1006.2
10-09-1998 00:00,980.19
11-09-1998 00:00,1009.06
14-09-1998 00:00,1029.72
15-09-1998 00:00,1037.68
16-09-1998 00:00,1045.48
17-09-1998 00:00,1018.87
18-09-1998 00:00,1020.09
21-09-1998 00:00,1023.89
22-09-1998 00:00,1029.63
23-09-1998 00:00,1066.09
24-09-1998 00:00,1042.72
25-09-1998 00:00,1044.75
28-09-1998 00:00,1048.69
29-09-1998 00:00,1049.02
30-09-1998 00:00,1017.01
01-10-1998 00:00,986.39
02-10-1998 00:00,1002.6
05-10-1998 00:00,988.56
06-10-1998 00:00,984.59
07-10-1998 00:00,970.68
08-10-1998 00:00,959.44
09-10-1998 00:00,984.39
12-10-1998 00:00,997.71
13-10-1998 00:00,994.8
14-10-1998 00:00,1005.53
15-10-1998 00:00,1047.49
16-10-1998 00:00,1056.42
19-10-1998 00:00,1062.39
20-10-1998 00:00,1063.93
21-10-1998 00:00,1069.92
22-10-1998 00:00,1078.48
23-10-1998 00:00,1070.67
26-10-1998 00:00,1072.32
27-10-1998 00:00,1065.34
28-10-1998 00:00,1068.09
29-10-1998 00:00,1085.93
30-10-1998 00:00,1098.67
02-11-1998 00:00,1111.6
03-11-1998 00:00,1110.84
04-11-1998 00:00,1118.67
05-11-1998 00:00,1133.85
06-11-1998 00:00,1141.01
09-11-1998 00:00,1130.2
10-11-1998 00:00,1128.26
11-11-1998 00:00,1120.97
12-11-1998 00:00,1117.69
13-11-1998 00:00,1125.72
16-11-1998 00:00,1135.87
17-11-1998 00:00,1139.32
18-11-1998 00:00,1144.48
19-11-1998 00:00,1152.61
20-11-1998 00:00,1163.55
23-11-1998 00:00,1188.21
24-11-1998 00:00,1182.99
25-11-1998 00:00,1186.87
27-11-1998 00:00,1192.33
30-11-1998 00:00,1163.63
01-12-1998 00:00,1175.28
02-12-1998 00:00,1171.25
03-12-1998 00:00,1150.14
04-12-1998 00:00,1176.74
07-12-1998 00:00,1187.7
08-12-1998 00:00,1181.38
09-12-1998 00:00,1183.49
10-12-1998 00:00,1165.02
11-12-1998 00:00,1166.46
14-12-1998 00:00,1141.2
15-12-1998 00:00,1162.83
16-12-1998 00:00,1161.94
17-12-1998 00:00,1179.98
18-12-1998 00:00,1188.03
21-12-1998 00:00,1202.84
22-12-1998 00:00,1203.57
23-12-1998 00:00,1228.54
24-12-1998 00:00,1226.27
28-12-1998 00:00,1225.49
29-12-1998 00:00,1241.81
30-12-1998 00:00,1231.93
31-12-1998 00:00,1229.23
04-01-1999 00:00,1228.1
05-01-1999 00:00,1244.78
06-01-1999 00:00,1272.34
07-01-1999 00:00,1269.73
08-01-1999 00:00,1275.09
11-01-1999 00:00,1263.88
12-01-1999 00:00,1239.51
13-01-1999 00:00,1234.4
14-01-1999 00:00,1212.19
15-01-1999 00:00,1243.26
19-01-1999 00:00,1252
20-01-1999 00:00,1256.62
21-01-1999 00:00,1235.16
22-01-1999 00:00,1225.19
25-01-1999 00:00,1233.98
26-01-1999 00:00,1252.31
27-01-1999 00:00,1243.17
28-01-1999 00:00,1265.37
29-01-1999 00:00,1279.64
01-02-1999 00:00,1273
02-02-1999 00:00,1261.99
03-02-1999 00:00,1272.07
04-02-1999 00:00,1248.49
05-02-1999 00:00,1239.4
08-02-1999 00:00,1243.77
09-02-1999 00:00,1216.14
10-02-1999 00:00,1223.55
11-02-1999 00:00,1254.04
12-02-1999 00:00,1230.13
16-02-1999 00:00,1241.87
17-02-1999 00:00,1224.03
18-02-1999 00:00,1237.28
19-02-1999 00:00,1239.22
22-02-1999 00:00,1272.14
23-02-1999 00:00,1271.18
24-02-1999 00:00,1253.41
25-02-1999 00:00,1245.02
26-02-1999 00:00,1238.33
01-03-1999 00:00,1236.16
02-03-1999 00:00,1225.5
03-03-1999 00:00,1227.7
04-03-1999 00:00,1246.64
05-03-1999 00:00,1275.47
08-03-1999 00:00,1282.73
09-03-1999 00:00,1279.84
10-03-1999 00:00,1286.84
11-03-1999 00:00,1297.68
12-03-1999 00:00,1294.59
15-03-1999 00:00,1307.26
16-03-1999 00:00,1306.38
17-03-1999 00:00,1297.82
18-03-1999 00:00,1316.55
19-03-1999 00:00,1299.29
22-03-1999 00:00,1297.01
23-03-1999 00:00,1262.14
24-03-1999 00:00,1268.59
25-03-1999 00:00,1289.99
26-03-1999 00:00,1282.8
29-03-1999 00:00,1310.17
30-03-1999 00:00,1300.75
31-03-1999 00:00,1286.37
01-04-1999 00:00,1293.72
05-04-1999 00:00,1321.12
06-04-1999 00:00,1317.89
07-04-1999 00:00,1326.89
08-04-1999 00:00,1343.98
09-04-1999 00:00,1348.35
12-04-1999 00:00,1358.63
13-04-1999 00:00,1349.82
14-04-1999 00:00,1328.44
15-04-1999 00:00,1322.85
16-04-1999 00:00,1319
19-04-1999 00:00,1289.48
20-04-1999 00:00,1306.17
21-04-1999 00:00,1336.12
22-04-1999 00:00,1358.82
23-04-1999 00:00,1356.85
26-04-1999 00:00,1360.04
27-04-1999 00:00,1362.8
28-04-1999 00:00,1350.91
29-04-1999 00:00,1342.83
30-04-1999 00:00,1335.18
03-05-1999 00:00,1354.63
04-05-1999 00:00,1332
05-05-1999 00:00,1347.31
06-05-1999 00:00,1332.05
07-05-1999 00:00,1345
10-05-1999 00:00,1340.3
11-05-1999 00:00,1355.61
12-05-1999 00:00,1364
13-05-1999 00:00,1367.56
14-05-1999 00:00,1337.8
17-05-1999 00:00,1339.49
18-05-1999 00:00,1333.32
19-05-1999 00:00,1344.23
20-05-1999 00:00,1338.83
21-05-1999 00:00,1330.29
24-05-1999 00:00,1306.65
25-05-1999 00:00,1284.4
26-05-1999 00:00,1304.76
27-05-1999 00:00,1281.41
28-05-1999 00:00,1301.84
01-06-1999 00:00,1294.26
02-06-1999 00:00,1294.81
03-06-1999 00:00,1299.54
04-06-1999 00:00,1327.75
07-06-1999 00:00,1334.52
08-06-1999 00:00,1317.33
09-06-1999 00:00,1318.64
10-06-1999 00:00,1302.82
11-06-1999 00:00,1293.64
14-06-1999 00:00,1294
15-06-1999 00:00,1301.16
16-06-1999 00:00,1330.41
17-06-1999 00:00,1339.9
18-06-1999 00:00,1342.84
21-06-1999 00:00,1349
22-06-1999 00:00,1335.88
23-06-1999 00:00,1333.06
24-06-1999 00:00,1315.78
25-06-1999 00:00,1315.31
28-06-1999 00:00,1331.35
29-06-1999 00:00,1351.45
30-06-1999 00:00,1372.71
01-07-1999 00:00,1380.96
02-07-1999 00:00,1391.22
06-07-1999 00:00,1388.12
07-07-1999 00:00,1395.86
08-07-1999 00:00,1394.42
09-07-1999 00:00,1403.28
12-07-1999 00:00,1399.1
13-07-1999 00:00,1393.56
14-07-1999 00:00,1398.17
15-07-1999 00:00,1409.62
16-07-1999 00:00,1418.78
19-07-1999 00:00,1407.65
20-07-1999 00:00,1377.1
21-07-1999 00:00,1379.29
22-07-1999 00:00,1360.97
23-07-1999 00:00,1356.94
26-07-1999 00:00,1347.76
27-07-1999 00:00,1362.84
28-07-1999 00:00,1365.4
29-07-1999 00:00,1341.03
30-07-1999 00:00,1328.72
02-08-1999 00:00,1328.05
03-08-1999 00:00,1322.18
04-08-1999 00:00,1305.33
05-08-1999 00:00,1313.71
06-08-1999 00:00,1300.29
09-08-1999 00:00,1297.8
10-08-1999 00:00,1281.43
11-08-1999 00:00,1301.93
12-08-1999 00:00,1298.16
13-08-1999 00:00,1327.68
16-08-1999 00:00,1330.77
17-08-1999 00:00,1344.16
18-08-1999 00:00,1332.84
19-08-1999 00:00,1323.59
20-08-1999 00:00,1336.61
23-08-1999 00:00,1360.22
24-08-1999 00:00,1363.5
25-08-1999 00:00,1381.79
26-08-1999 00:00,1362.01
27-08-1999 00:00,1348.27
30-08-1999 00:00,1324.02
31-08-1999 00:00,1320.41
01-09-1999 00:00,1331.07
02-09-1999 00:00,1319.11
03-09-1999 00:00,1357.24
07-09-1999 00:00,1350.45
08-09-1999 00:00,1344.15
09-09-1999 00:00,1347.66
10-09-1999 00:00,1351.66
13-09-1999 00:00,1344.13
14-09-1999 00:00,1336.29
15-09-1999 00:00,1317.97
16-09-1999 00:00,1318.48
17-09-1999 00:00,1335.42
20-09-1999 00:00,1335.53
21-09-1999 00:00,1307.58
22-09-1999 00:00,1310.51
23-09-1999 00:00,1280.41
24-09-1999 00:00,1277.36
27-09-1999 00:00,1283.31
28-09-1999 00:00,1282.2
29-09-1999 00:00,1268.37
30-09-1999 00:00,1282.71
01-10-1999 00:00,1282.81
04-10-1999 00:00,1304.6
05-10-1999 00:00,1301.35
06-10-1999 00:00,1325.4
07-10-1999 00:00,1317.64
08-10-1999 00:00,1336.02
11-10-1999 00:00,1335.21
12-10-1999 00:00,1313.04
13-10-1999 00:00,1285.55
14-10-1999 00:00,1283.42
15-10-1999 00:00,1247.41
18-10-1999 00:00,1254.13
19-10-1999 00:00,1261.32
20-10-1999 00:00,1289.43
21-10-1999 00:00,1283.61
22-10-1999 00:00,1301.65
25-10-1999 00:00,1293.63
26-10-1999 00:00,1281.91
27-10-1999 00:00,1296.71
28-10-1999 00:00,1342.44
29-10-1999 00:00,1362.93
01-11-1999 00:00,1354.12
02-11-1999 00:00,1347.74
03-11-1999 00:00,1354.93
04-11-1999 00:00,1362.64
05-11-1999 00:00,1370.23
08-11-1999 00:00,1377.01
09-11-1999 00:00,1365.28
10-11-1999 00:00,1373.46
11-11-1999 00:00,1381.46
12-11-1999 00:00,1396.06
15-11-1999 00:00,1394.39
16-11-1999 00:00,1420.07
17-11-1999 00:00,1410.71
18-11-1999 00:00,1424.94
19-11-1999 00:00,1422
22-11-1999 00:00,1420.94
23-11-1999 00:00,1404.64
24-11-1999 00:00,1417.08
26-11-1999 00:00,1416.62
29-11-1999 00:00,1407.83
30-11-1999 00:00,1388.91
01-12-1999 00:00,1397.72
02-12-1999 00:00,1409.04
03-12-1999 00:00,1433.3
06-12-1999 00:00,1423.33
07-12-1999 00:00,1409.17
08-12-1999 00:00,1403.88
09-12-1999 00:00,1408.11
10-12-1999 00:00,1417.04
13-12-1999 00:00,1415.22
14-12-1999 00:00,1403.17
15-12-1999 00:00,1413.33
16-12-1999 00:00,1418.78
17-12-1999 00:00,1421.03
20-12-1999 00:00,1418.09
21-12-1999 00:00,1433.43
22-12-1999 00:00,1436.13
23-12-1999 00:00,1458.34
27-12-1999 00:00,1457.1
28-12-1999 00:00,1457.66
29-12-1999 00:00,1463.46
30-12-1999 00:00,1464.47
31-12-1999 00:00,1469.25
03-01-2000 00:00,1455.22
04-01-2000 00:00,1399.42
05-01-2000 00:00,1402.11
06-01-2000 00:00,1403.45
07-01-2000 00:00,1441.47
10-01-2000 00:00,1457.6
11-01-2000 00:00,1438.56
12-01-2000 00:00,1432.25
13-01-2000 00:00,1449.68
14-01-2000 00:00,1465.15
18-01-2000 00:00,1455.14
19-01-2000 00:00,1455.9
20-01-2000 00:00,1445.57
21-01-2000 00:00,1441.36
24-01-2000 00:00,1401.53
25-01-2000 00:00,1410.03
26-01-2000 00:00,1404.09
27-01-2000 00:00,1398.56
28-01-2000 00:00,1360.16
31-01-2000 00:00,1394.46
01-02-2000 00:00,1409.28
02-02-2000 00:00,1409.12
03-02-2000 00:00,1424.97
04-02-2000 00:00,1424.37
07-02-2000 00:00,1424.24
08-02-2000 00:00,1441.72
09-02-2000 00:00,1411.71
10-02-2000 00:00,1416.83
11-02-2000 00:00,1387.12
14-02-2000 00:00,1389.94
15-02-2000 00:00,1402.05
16-02-2000 00:00,1387.67
17-02-2000 00:00,1388.26
18-02-2000 00:00,1346.09
22-02-2000 00:00,1352.17
23-02-2000 00:00,1360.69
24-02-2000 00:00,1353.43
25-02-2000 00:00,1333.36
28-02-2000 00:00,1348.05
29-02-2000 00:00,1366.42
01-03-2000 00:00,1379.19
02-03-2000 00:00,1381.76
03-03-2000 00:00,1409.17
06-03-2000 00:00,1391.28
07-03-2000 00:00,1355.62
08-03-2000 00:00,1366.7
09-03-2000 00:00,1401.69
10-03-2000 00:00,1395.07
13-03-2000 00:00,1383.62
14-03-2000 00:00,1359.15
15-03-2000 00:00,1392.14
16-03-2000 00:00,1458.47
17-03-2000 00:00,1464.47
20-03-2000 00:00,1456.63
21-03-2000 00:00,1493.87
22-03-2000 00:00,1500.64
23-03-2000 00:00,1527.35
24-03-2000 00:00,1527.46
27-03-2000 00:00,1523.86
28-03-2000 00:00,1507.73
29-03-2000 00:00,1508.52
30-03-2000 00:00,1487.92
31-03-2000 00:00,1498.58
03-04-2000 00:00,1505.97
04-04-2000 00:00,1494.73
05-04-2000 00:00,1487.37
06-04-2000 00:00,1501.34
07-04-2000 00:00,1516.35
10-04-2000 00:00,1504.46
11-04-2000 00:00,1500.59
12-04-2000 00:00,1467.17
13-04-2000 00:00,1440.51
14-04-2000 00:00,1356.56
17-04-2000 00:00,1401.44
18-04-2000 00:00,1441.61
19-04-2000 00:00,1427.47
20-04-2000 00:00,1434.54
24-04-2000 00:00,1429.86
25-04-2000 00:00,1477.44
26-04-2000 00:00,1460.99
27-04-2000 00:00,1464.92
28-04-2000 00:00,1452.43
01-05-2000 00:00,1468.25
02-05-2000 00:00,1446.29
03-05-2000 00:00,1415.1
04-05-2000 00:00,1409.57
05-05-2000 00:00,1432.63
08-05-2000 00:00,1424.17
09-05-2000 00:00,1412.14
10-05-2000 00:00,1383.05
11-05-2000 00:00,1407.81
12-05-2000 00:00,1420.96
15-05-2000 00:00,1452.36
16-05-2000 00:00,1466.04
17-05-2000 00:00,1447.8
18-05-2000 00:00,1437.21
19-05-2000 00:00,1406.95
22-05-2000 00:00,1400.72
23-05-2000 00:00,1373.86
24-05-2000 00:00,1399.05
25-05-2000 00:00,1381.52
26-05-2000 00:00,1378.02
30-05-2000 00:00,1422.45
31-05-2000 00:00,1420.6
01-06-2000 00:00,1448.81
02-06-2000 00:00,1477.26
05-06-2000 00:00,1467.63
06-06-2000 00:00,1457.84
07-06-2000 00:00,1471.36
08-06-2000 00:00,1461.67
09-06-2000 00:00,1456.95
12-06-2000 00:00,1446
13-06-2000 00:00,1469.44
14-06-2000 00:00,1470.54
15-06-2000 00:00,1478.73
16-06-2000 00:00,1464.46
19-06-2000 00:00,1486
20-06-2000 00:00,1475.95
21-06-2000 00:00,1479.13
22-06-2000 00:00,1452.18
23-06-2000 00:00,1441.48
26-06-2000 00:00,1455.31
27-06-2000 00:00,1450.55
28-06-2000 00:00,1454.82
29-06-2000 00:00,1442.39
30-06-2000 00:00,1454.6
03-07-2000 00:00,1469.54
05-07-2000 00:00,1446.23
06-07-2000 00:00,1456.67
07-07-2000 00:00,1478.9
10-07-2000 00:00,1475.62
11-07-2000 00:00,1480.88
12-07-2000 00:00,1492.92
13-07-2000 00:00,1495.84
14-07-2000 00:00,1509.98
17-07-2000 00:00,1510.49
18-07-2000 00:00,1493.74
19-07-2000 00:00,1481.96
20-07-2000 00:00,1495.57
21-07-2000 00:00,1480.19
24-07-2000 00:00,1464.29
25-07-2000 00:00,1474.47
26-07-2000 00:00,1452.42
27-07-2000 00:00,1449.62
28-07-2000 00:00,1419.89
31-07-2000 00:00,1430.83
01-08-2000 00:00,1438.1
02-08-2000 00:00,1438.7
03-08-2000 00:00,1452.56
04-08-2000 00:00,1462.93
07-08-2000 00:00,1479.32
08-08-2000 00:00,1482.8
09-08-2000 00:00,1472.87
10-08-2000 00:00,1460.25
11-08-2000 00:00,1471.84
14-08-2000 00:00,1491.56
15-08-2000 00:00,1484.43
16-08-2000 00:00,1479.85
17-08-2000 00:00,1496.07
18-08-2000 00:00,1491.72
21-08-2000 00:00,1499.48
22-08-2000 00:00,1498.13
23-08-2000 00:00,1505.97
24-08-2000 00:00,1508.31
25-08-2000 00:00,1506.45
28-08-2000 00:00,1514.09
29-08-2000 00:00,1509.84
30-08-2000 00:00,1502.59
31-08-2000 00:00,1517.68
01-09-2000 00:00,1520.77
05-09-2000 00:00,1507.08
06-09-2000 00:00,1492.25
07-09-2000 00:00,1502.51
08-09-2000 00:00,1494.5
11-09-2000 00:00,1489.26
12-09-2000 00:00,1481.99
13-09-2000 00:00,1484.91
14-09-2000 00:00,1480.87
15-09-2000 00:00,1465.81
18-09-2000 00:00,1444.51
19-09-2000 00:00,1459.9
20-09-2000 00:00,1451.34
21-09-2000 00:00,1449.05
22-09-2000 00:00,1448.72
25-09-2000 00:00,1439.03
26-09-2000 00:00,1427.21
27-09-2000 00:00,1426.57
28-09-2000 00:00,1458.29
29-09-2000 00:00,1436.51
02-10-2000 00:00,1436.23
03-10-2000 00:00,1426.46
04-10-2000 00:00,1434.32
05-10-2000 00:00,1436.28
06-10-2000 00:00,1408.99
09-10-2000 00:00,1402.03
10-10-2000 00:00,1387.02
11-10-2000 00:00,1364.59
12-10-2000 00:00,1329.78
13-10-2000 00:00,1374.17
16-10-2000 00:00,1374.62
17-10-2000 00:00,1349.97
18-10-2000 00:00,1342.13
19-10-2000 00:00,1388.76
20-10-2000 00:00,1396.93
23-10-2000 00:00,1395.78
24-10-2000 00:00,1398.13
25-10-2000 00:00,1364.9
26-10-2000 00:00,1364.44
27-10-2000 00:00,1379.58
30-10-2000 00:00,1398.66
31-10-2000 00:00,1429.4
01-11-2000 00:00,1421.22
02-11-2000 00:00,1428.32
03-11-2000 00:00,1426.69
06-11-2000 00:00,1432.19
07-11-2000 00:00,1431.87
08-11-2000 00:00,1409.28
09-11-2000 00:00,1400.14
10-11-2000 00:00,1365.98
13-11-2000 00:00,1351.26
14-11-2000 00:00,1382.95
15-11-2000 00:00,1389.81
16-11-2000 00:00,1372.32
17-11-2000 00:00,1367.72
20-11-2000 00:00,1342.62
21-11-2000 00:00,1347.35
22-11-2000 00:00,1322.36
24-11-2000 00:00,1341.77
27-11-2000 00:00,1348.97
28-11-2000 00:00,1336.09
29-11-2000 00:00,1341.93
30-11-2000 00:00,1314.95
01-12-2000 00:00,1315.23
04-12-2000 00:00,1324.97
05-12-2000 00:00,1376.54
06-12-2000 00:00,1351.46
07-12-2000 00:00,1343.55
08-12-2000 00:00,1369.89
11-12-2000 00:00,1380.2
12-12-2000 00:00,1371.18
13-12-2000 00:00,1359.99
14-12-2000 00:00,1340.93
15-12-2000 00:00,1312.15
18-12-2000 00:00,1322.74
19-12-2000 00:00,1305.6
20-12-2000 00:00,1264.74
21-12-2000 00:00,1274.86
22-12-2000 00:00,1305.95
